mul_name,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE
mul8_166,NO,NO,36.867188,725200.615173,617.291016,0.009493,345511.606716,0.091117,0.02615,0.091117,0.02615,852.384775,0.185614,0.990829,3043.0,3.0
mul8_167,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_168,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_169,NO,NO,95.546875,9774.200928,103.108368,0.001586,8272.070715,0.028759,0.008665,0.028759,0.008665,137.489659,0.097425,0.958191,641.0,1.666667
mul8_170,NO,NO,80.875,5551.484375,84.280884,0.001296,4988.982628,0.025009,0.007099,0.025009,0.007099,109.964767,0.087886,0.949646,437.0,3.0
mul8_171,NO,NO,3.824219,63.797226,4.269531,6.6e-05,60.192978,0.001613,0.000183,0.001613,0.000183,8.855613,0.013622,0.436035,40.0,1.0
mul8_172,NO,NO,280.261292,103844.693629,317.449463,0.004882,81616.923654,0.070471,0.026456,0.070471,0.026456,427.072693,0.177264,0.987183,1613.0,1.0
mul8_173,NO,NO,143.378906,30917.66893,159.342621,0.00245,26085.108868,0.038636,0.012178,0.038636,0.012178,226.881422,0.116923,0.97113,1030.0,1.375
mul8_174,NO,NO,0.75,5.4375,1.5,2.3e-05,3.75,0.000958,0.000213,0.000958,0.000213,2.44949,0.014612,0.375,4.0,2.0
mul8_175,NO,NO,244.708984,55610.09988,261.814667,0.004026,46945.66719,0.05635,0.020039,0.05635,0.020039,339.842003,0.152364,0.98291,1570.0,1.0625
mul8_176,NO,NO,139.066406,19656.653793,153.244751,0.002357,15512.165439,0.037842,0.01296,0.037842,0.01296,197.474351,0.119965,0.97525,871.0,1.0
mul8_177,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_178,NO,NO,55.835938,634242.074646,576.529266,0.008866,304973.731596,0.0811,0.020565,0.0811,0.020565,798.348124,0.164748,0.990387,2898.0,3.0
mul8_179,NO,NO,59.053711,7271.457076,75.370239,0.001159,5078.124886,0.02454,0.007607,0.02454,0.007607,103.724625,0.090605,0.959961,536.0,1.0
mul8_180,NO,NO,35.8125,5197.964844,55.69165,0.000856,3378.940077,0.017639,0.005897,0.017639,0.005897,80.501553,0.07879,0.949097,405.0,7.0
mul8_181,NO,NO,71.46875,7232.147461,80.544495,0.001239,5852.514072,0.022956,0.006439,0.022956,0.006439,111.085236,0.083465,0.953583,537.0,2.0
mul8_182,NO,NO,101.6875,17752.074219,122.69455,0.001887,13038.469383,9765.660988,97560881865.48459,9765.660988,97560881865.48459,167.607941,312500.0,0.968872,702.0,10000000.0
mul8_183,NO,NO,70.96875,13345.077148,93.551331,0.001439,9629.789174,0.02553,0.008445,0.02553,0.008445,135.578909,0.095379,0.971619,691.0,2.1875
mul8_184,NO,NO,313.703125,95568.794678,343.234741,0.005279,76168.357738,0.072756,0.025723,0.072756,0.025723,440.429842,0.176114,0.986008,1927.0,2.0
mul8_185,NO,NO,74.765625,237573.484131,353.338226,0.005434,118315.480635,0.064998,0.020077,0.064998,0.020077,493.115993,0.15589,0.957993,1712.0,3.0
mul8_186,NO,NO,86.212891,11922.733974,103.61084,0.001593,8620.190351,0.029882,0.009527,0.029882,0.009527,139.123673,0.102076,0.974609,680.0,2.027778
mul8_187,NO,NO,224.1875,43645.621094,237.144348,0.003647,37668.214393,0.054627,0.019784,0.054627,0.019784,306.440298,0.15089,0.977264,1413.0,1.03125
mul8_188,NO,NO,204.46875,47250.170898,230.709229,0.003548,35830.892503,0.053225,0.01986,0.053225,0.01986,298.425268,0.150642,0.978333,1304.0,4.333333
mul8_189,NO,NO,70.710938,16137.518005,103.242188,0.001588,10478.605408,9765.653934,97560882003.26036,9765.653934,97560882003.26036,145.387602,312500.0,0.969757,670.0,10000000.0
mul8_190,NO,NO,126.980469,17792.140244,134.176086,0.002063,15912.957519,0.033339,0.010236,0.033339,0.010236,184.163459,0.106525,0.966919,776.0,1.0
mul8_191,NO,NO,189.915039,76353.019149,248.090942,0.003815,50871.625519,0.056914,0.022147,0.056914,0.022147,335.292024,0.15933,0.984116,1646.0,1.265625
mul8_192,NO,NO,8.0,128.0,9.8125,0.000151,95.714844,0.00435,0.000851,0.00435,0.000851,13.856406,0.029492,0.742188,50.0,2.0
mul8_193,NO,NO,35.0,1093.0,38.027344,0.000585,871.921127,0.013715,0.003462,0.013715,0.003462,48.145612,0.060417,0.885254,164.0,2.0
mul8_194,NO,NO,170.974609,20322.45834,177.856262,0.002735,17921.925384,78125.040497,3118896478047.3184,78125.040497,3118896478047.3184,222.609019,1767766.952966,0.981354,904.0,40000000.0
mul8_195,NO,NO,311.148438,297463.712341,467.441223,0.007189,175775.765405,0.083811,0.028457,0.083811,0.028457,627.914853,0.188363,0.990891,3126.0,3.0
mul8_196,NO,NO,23.28125,1144.264648,28.765381,0.000442,858.834114,0.010168,0.002519,0.010168,0.002519,41.064355,0.051212,0.91272,226.0,2.0
mul8_197,NO,NO,18.601563,703223.513123,594.509613,0.009143,350127.851256,0.087411,0.02506,0.087411,0.02506,838.790517,0.180834,0.990936,3043.0,3.0
mul8_198,NO,NO,55.570313,632806.088806,575.77652,0.008855,304375.547713,0.080689,0.020672,0.080689,0.020672,797.429714,0.164871,0.990646,2882.0,3.125
mul8_199,NO,NO,143.073242,18889.271003,156.02179,0.002399,15016.424818,0.039578,0.01368,0.039578,0.01368,198.391592,0.123477,0.977402,870.0,1.0
mul8_200,NO,NO,443.210938,282009.603943,523.981873,0.008058,203888.536292,0.087767,0.025031,0.087767,0.025031,691.697578,0.180926,0.990601,3127.0,2.53125
mul8_201,NO,NO,321.328613,104631.27507,329.88147,0.005073,99061.568714,0.066968,0.023656,0.066968,0.023656,455.942269,0.167753,0.984818,2193.0,7.0
mul8_202,NO,NO,126.46875,28151.452148,159.633179,0.002455,18663.04513,0.043629,0.016329,0.043629,0.016329,210.109012,0.135028,0.978027,1021.0,1.0625
mul8_203,NO,NO,110.300781,27046.581406,149.229736,0.002295,16943.329545,0.0419,0.015969,0.0419,0.015969,198.022331,0.133135,0.978821,962.0,1.0625
mul8_204,NO,NO,100.945313,85516.043884,160.936523,0.002475,69805.435424,0.038174,0.011574,0.038174,0.011574,309.363863,0.114156,0.947113,2630.0,2.290598
mul8_205,NO,NO,79.960938,644777.37738,588.624847,0.009052,304691.917915,0.083873,0.022183,0.083873,0.022183,806.951751,0.170932,0.990646,2790.0,3.0
mul8_206,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_207,NO,NO,35.148438,641838.419373,575.913605,0.008857,311397.351911,0.081457,0.021697,0.081457,0.021697,801.918844,0.168322,0.990616,2886.0,7.0
mul8_208,NO,NO,71.558594,13275.078598,95.616516,0.00147,9253.192784,0.026718,0.009089,0.026718,0.009089,135.630789,0.099011,0.965546,633.0,5.0
mul8_209,NO,NO,129.25,17366.0625,134.128998,0.002063,16081.036948,0.032812,0.009209,0.032812,0.009209,184.585008,0.101421,0.958832,757.0,1.0
mul8_210,NO,NO,107.875,13774.234375,115.957886,0.001783,11965.018734,9765.65643,97560881954.50412,9765.65643,97560881954.50412,159.409065,312500.0,0.95871,606.0,10000000.0
mul8_211,NO,NO,145.200195,21071.407187,154.142761,0.002371,18394.513066,0.040926,0.014969,0.040926,0.014969,205.31562,0.129011,0.974274,754.0,7.999999
mul8_212,NO,NO,126.46875,28151.452148,159.633179,0.002455,18663.04513,0.043629,0.016329,0.043629,0.016329,210.109012,0.135028,0.978027,1021.0,1.0625
mul8_213,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_214,NO,NO,73.8125,36451.339844,158.847839,0.002443,16666.988932,0.047236,0.017483,0.047236,0.017483,204.693979,0.140409,0.984772,877.0,2.0
mul8_215,NO,NO,251.921875,83905.431396,293.141479,0.004508,61438.135501,0.068638,0.026056,0.068638,0.026056,383.888086,0.175406,0.986359,1438.0,2.2
mul8_216,NO,NO,87.90625,8322.709961,96.102325,0.001478,6814.561795,0.02931,0.009407,0.02931,0.009407,126.689458,0.10132,0.962402,577.0,1.0
mul8_217,NO,NO,112.75,13482.0625,121.529541,0.001869,11425.195661,0.03331,0.01138,0.03331,0.01138,161.847536,0.111755,0.96106,800.0,3.0
mul8_218,NO,NO,22.625,2469.109375,26.618164,0.000409,2272.473342,0.010116,0.002637,0.010116,0.002637,54.598535,0.052338,0.636475,296.0,1.0
mul8_219,NO,NO,284.25563,97752.387091,316.250229,0.004864,78539.443291,0.069404,0.026459,0.069404,0.026459,422.556092,0.176851,0.987549,1542.0,1.0
mul8_220,NO,NO,130.96875,654530.311523,611.692657,0.009407,297515.217797,0.094733,0.029769,0.094733,0.029769,819.562765,0.196833,0.990692,2886.0,6.0625
mul8_221,NO,NO,100.65625,43738.788086,178.317688,0.002742,22073.270901,0.048426,0.017659,0.048426,0.017659,232.100127,0.141437,0.983276,1066.0,3.0
mul8_222,NO,NO,311.203125,95890.83374,341.907257,0.005258,75837.646306,0.071068,0.024348,0.071068,0.024348,439.019611,0.171459,0.986664,1943.0,2.0
mul8_223,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_224,NO,NO,496.429688,257958.655212,557.681122,0.008576,193392.856202,0.09897,0.037436,0.09897,0.037436,710.212003,0.217327,0.989838,2927.0,6.0625
mul8_225,NO,NO,193.009766,90949.454983,268.750946,0.004133,55975.153609,0.05877,0.022239,0.05877,0.022239,358.053382,0.16029,0.984299,1644.0,1.0
mul8_226,NO,NO,61.953125,14951.247803,96.848511,0.001489,9409.803467,0.029084,0.010409,0.029084,0.010409,137.074569,0.10609,0.965973,618.0,1.939394
mul8_227,NO,NO,290.230469,68535.915634,305.135712,0.004693,59661.838089,0.064588,0.024356,0.064588,0.024356,390.857571,0.168901,0.98111,1960.0,1.0
mul8_228,NO,NO,20.359375,1473.9021,31.532593,0.000485,894.101843,0.012413,0.003492,0.012413,0.003492,43.455797,0.060381,0.912811,268.0,1.5
mul8_229,NO,NO,89.960938,647847.15863,590.037292,0.009074,307796.122389,0.085769,0.023367,0.085769,0.023367,809.901308,0.175281,0.990677,2886.0,3.0
mul8_230,NO,NO,104.6875,13553.777344,113.985291,0.001753,11520.603543,9765.656257,97560881957.87329,9765.656257,97560881957.87329,156.567078,312500.0,0.958618,606.0,10000000.0
mul8_231,NO,NO,41.140625,1951.480225,46.626953,0.000717,1469.958492,0.016869,0.004676,0.016869,0.004676,60.365812,0.070433,0.924316,268.0,1.0
mul8_232,NO,NO,106.52832,18529.951346,128.912537,0.001983,13259.792277,0.037439,0.013097,0.037439,0.013097,172.853216,0.12041,0.973206,847.0,1.0
mul8_233,NO,NO,134.625,56651.484375,186.496216,0.002868,39994.536485,0.045775,0.016155,0.045775,0.016155,273.450864,0.135094,0.9758,1646.0,1.0625
mul8_234,NO,NO,54.648438,631768.872498,575.216003,0.008846,303881.873631,0.080942,0.021449,0.080942,0.021449,796.715334,0.167335,0.990555,2898.0,5.0
mul8_235,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_236,NO,NO,313.89502,110593.308559,326.443329,0.00502,102558.14489,0.070019,0.024751,0.070019,0.024751,457.300111,0.172202,0.98494,2021.0,2.0
mul8_237,NO,NO,92.0,11000.375,106.015869,0.00163,8225.01049,0.031651,0.010061,0.031651,0.010061,139.514784,0.105179,0.962402,609.0,1.666667
mul8_238,NO,NO,102.580078,344744.272884,378.169556,0.005816,212254.732482,0.054677,0.01538,0.054677,0.01538,596.042738,0.135535,0.888809,2200.0,4.0
mul8_239,NO,NO,0.742188,326416.183533,310.127228,0.004769,230237.836963,9765.658527,97560881913.51779,9765.658527,97560881913.51779,571.32892,312500.0,0.777191,2570.0,10000000.0
mul8_240,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_241,NO,NO,343.679688,293483.120056,478.331573,0.007356,182797.753462,0.085422,0.029636,0.085422,0.029636,641.559699,0.192178,0.990875,3142.0,3.0
mul8_242,NO,NO,214.125,65028.359375,241.582397,0.003715,52515.820237,0.051432,0.018456,0.051432,0.018456,332.983295,0.145262,0.980011,1655.0,1.0625
mul8_243,NO,NO,130.1875,38482.558594,184.146149,0.002832,21521.539676,0.050505,0.019394,0.050505,0.019394,235.43862,0.148137,0.976852,1055.0,1.03125
mul8_244,NO,NO,37.423828,526841.363338,386.647461,0.005946,378745.6472,0.047977,0.014585,0.047977,0.014585,726.802522,0.129951,0.784927,2292.0,1.333333
mul8_245,NO,NO,80.488281,12360.92955,103.817566,0.001597,8061.205976,0.032079,0.01104,0.032079,0.01104,137.256304,0.109859,0.974823,670.0,1.5625
mul8_246,NO,NO,251.521484,52210.771999,266.253784,0.004095,44582.751512,0.057041,0.021294,0.057041,0.021294,339.814404,0.156677,0.982849,1540.0,4.5
mul8_247,NO,NO,229.169922,71994.777767,262.840424,0.004042,55428.54259,9765.682438,390529631446.55286,9765.682438,390529631446.55286,352.86489,625000.0,0.982391,1648.0,40000000.0
mul8_248,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_249,NO,NO,40.4375,642355.183594,577.528961,0.008882,310450.673997,0.081696,0.02087,0.081696,0.02087,802.490109,0.165965,0.989777,2896.0,3.03125
mul8_250,NO,NO,48.96875,642961.760742,580.80542,0.008932,308024.763408,0.083281,0.02222,0.083281,0.02222,803.342828,0.170752,0.989822,2884.0,3.03125
mul8_251,NO,NO,49.65625,642978.174805,580.988678,0.008935,307896.074029,3662.192571,73228775845.60388,3662.192571,73228775845.60388,803.395244,270632.938683,0.989288,2884.0,20000000.0
mul8_252,NO,NO,98.0625,11693.246094,106.922546,0.001644,9877.069074,0.025412,0.006487,0.025412,0.006487,145.977738,0.084453,0.948273,768.0,2.0
mul8_253,NO,NO,3.710938,709374.916443,603.236694,0.009277,345494.178106,0.088924,0.025694,0.088924,0.025694,842.252152,0.183308,0.990982,3043.0,3.0
mul8_254,NO,NO,36.898438,725201.28656,617.306427,0.009493,345495.556432,0.09136,0.026523,0.09136,0.026523,852.386521,0.186734,0.990997,3043.0,3.0
mul8_255,NO,NO,110.855469,17759.963486,127.831726,0.001966,13707.948246,0.033546,0.011431,0.033546,0.011431,173.346181,0.112056,0.966919,776.0,2.530769
mul8_256,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_257,NO,NO,94.4375,38811.152344,167.130524,0.00257,19796.981804,0.046459,0.016721,0.046459,0.016721,218.471036,0.137402,0.984695,1105.0,3.0
mul8_258,NO,NO,224.1875,43645.621094,237.144348,0.003647,37668.214393,0.054627,0.019784,0.054627,0.019784,306.440298,0.15089,0.977264,1413.0,1.03125
mul8_259,NO,NO,115.875,35874.703125,174.053925,0.002677,19006.950095,0.052628,0.022988,0.052628,0.022988,222.039904,0.160492,0.985336,946.0,3.0
mul8_260,NO,NO,330.703613,107453.316696,339.036224,0.005214,101872.635101,0.07019,0.024247,0.07019,0.024247,465.637409,0.170802,0.985168,2275.0,2.0
mul8_261,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_262,NO,NO,17.726013,969.047185,23.761353,0.000365,718.656854,0.008313,0.001741,0.008313,0.001741,35.822601,0.042549,0.905762,195.0,1.0
mul8_263,NO,NO,1.0,15.0,2.0,3.1e-05,12.0,0.000879,9.4e-05,0.000879,9.4e-05,4.0,0.009723,0.25,8.0,1.0
mul8_264,NO,NO,89.375,13457.453125,107.422211,0.001652,9905.8124,0.030619,0.010903,0.030619,0.010903,146.442288,0.108813,0.963135,582.0,5.0
mul8_265,NO,NO,43.453125,1741.982178,45.89209,0.000706,1524.07234,0.015996,0.004087,0.015996,0.004087,60.250778,0.065901,0.913574,268.0,1.0
mul8_266,NO,NO,163.523438,53044.890076,190.649567,0.002932,43437.547424,14495.890861,144748365241.9262,14495.890861,144748365241.9262,282.462041,380734.154094,0.963425,1470.0,10000000.0
mul8_267,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_268,NO,NO,36.652344,526389.283432,387.211182,0.005955,377800.178547,0.048817,0.014795,0.048817,0.014795,726.452117,0.131065,0.824265,2292.0,1.333333
mul8_269,NO,NO,194.476563,46011.073669,217.905365,0.003351,36349.45894,0.052446,0.018593,0.052446,0.018593,289.53792,0.146094,0.979401,1348.0,1.0
mul8_270,NO,NO,136.75,32621.4375,177.446899,0.002729,19834.597888,0.04857,0.018489,0.04857,0.018489,226.543594,0.144388,0.977783,1007.0,1.03125
mul8_271,NO,NO,156.644531,32010.656845,185.711243,0.002856,22059.500359,0.048652,0.017938,0.048652,0.017938,237.798583,0.142495,0.980408,1092.0,1.0
mul8_272,NO,NO,4.241699,69.324394,4.66626,7.2e-05,65.542426,0.001707,0.000183,0.001707,0.000183,9.344325,0.013627,0.45462,40.0,1.0
mul8_273,NO,NO,143.75,32777.4375,182.503479,0.002807,20133.980152,0.051546,0.019972,0.051546,0.019972,231.174177,0.150429,0.977875,1007.0,1.03125
mul8_274,NO,NO,110.300781,27046.581406,149.229736,0.002295,16943.329545,0.0419,0.015969,0.0419,0.015969,198.022331,0.133135,0.978821,962.0,1.0625
mul8_275,NO,NO,107.75,27722.4375,155.601929,0.002393,15120.539781,0.046424,0.018304,0.046424,0.018304,198.324229,0.143036,0.977936,871.0,1.0
mul8_276,YES,NO,10.65625,233.334961,10.65625,0.000164,233.334961,0.003328,0.000369,0.003328,0.000369,18.625,0.019507,0.574219,78.0,1.0
mul8_277,NO,NO,66.611328,7653.829403,79.833008,0.001228,5717.589301,0.022303,0.005089,0.022303,0.005089,109.958621,0.07474,0.854431,544.0,3.555556
mul8_278,NO,NO,45.027344,642443.807846,579.442657,0.008911,308717.476235,0.082414,0.021359,0.082414,0.021359,802.78968,0.167783,0.989655,2884.0,3.03125
mul8_279,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_280,NO,NO,498.125,258086.921875,558.926575,0.008596,193816.521586,0.099124,0.037311,0.099124,0.037311,711.488185,0.21711,0.987656,2929.0,6.0
mul8_281,NO,NO,4.671875,711232.221191,604.772766,0.009301,345503.948975,0.088955,0.025679,0.088955,0.025679,843.358789,0.183281,0.991455,3043.0,3.0
mul8_282,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_283,NO,NO,94.546875,8882.513428,103.259949,0.001588,7159.007988,0.030848,0.009766,0.030848,0.009766,133.497659,0.103524,0.964981,593.0,1.0
mul8_284,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_285,NO,NO,62.25,12343.96875,86.667297,0.001333,8707.810818,0.023971,0.007903,0.023971,0.007903,127.35396,0.092076,0.955353,603.0,2.416667
mul8_286,NO,NO,33.5,1764.25,42.244141,0.00065,1101.932583,38909.927037,387585138671.78876,38909.927037,387585138671.78876,53.726158,623778.102448,0.958862,205.0,10000000.0
mul8_287,NO,NO,75.144531,41016.455673,167.220276,0.002572,18700.535585,0.049044,0.018126,0.049044,0.018126,216.016565,0.143288,0.984528,1092.0,2.0
mul8_288,NO,NO,149.630859,76784.650845,232.417236,0.003574,45156.273179,0.053835,0.020811,0.053835,0.020811,314.919109,0.153979,0.982132,1648.0,1.515625
mul8_289,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_290,NO,NO,219.1875,42919.246094,232.670288,0.003578,36826.943292,0.053035,0.018513,0.053035,0.018513,301.599745,0.146032,0.976929,1381.0,1.03125
mul8_291,NO,NO,99.802734,30367.334133,152.035553,0.002338,17213.110552,0.042597,0.015765,0.042597,0.015765,200.818126,0.132586,0.975555,1136.0,1.0625
mul8_292,NO,NO,151.197266,20533.95425,163.249603,0.002511,16744.134415,0.040577,0.014012,0.040577,0.014012,208.313627,0.125132,0.97641,1033.0,1.0
mul8_293,NO,NO,194.085938,671453.527771,638.600952,0.009821,301311.702821,0.096534,0.026192,0.096534,0.026192,842.094341,0.188442,0.990723,3143.0,5.277778
mul8_294,NO,NO,104.0,13138.375,116.874603,0.001797,10294.70211,0.031068,0.011652,0.031068,0.011652,154.77201,0.112328,0.960114,641.0,7.0
mul8_295,NO,NO,111.8125,10592.464844,117.032043,0.0018,9398.000804,0.031737,0.009581,0.031737,0.009581,151.968747,0.102899,0.963745,704.0,1.0
mul8_296,NO,NO,21.695313,172934.184509,316.411377,0.004866,73288.711628,0.061536,0.016864,0.061536,0.016864,416.419105,0.143703,0.971054,1335.0,4.0
mul8_297,NO,NO,79.976563,15650.329529,110.58493,0.001701,9817.553242,0.034719,0.012498,0.034719,0.012498,148.480908,0.117063,0.964996,733.0,1.0
mul8_298,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_299,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_300,NO,NO,33.8125,2049.277344,41.612549,0.00064,1460.95828,0.014788,0.004013,0.014788,0.004013,56.502765,0.065048,0.912964,268.0,1.5
mul8_301,NO,NO,92.320313,87293.7099,159.628418,0.002455,70335.518177,0.037789,0.011544,0.037789,0.011544,309.542808,0.113896,0.947083,2630.0,2.290598
mul8_302,NO,NO,17.038513,959.97514,23.111633,0.000355,716.138478,0.008091,0.001721,0.008091,0.001721,35.359384,0.042271,0.895447,195.0,1.0
mul8_303,YES,NO,6.515625,103.859131,6.515625,0.0001,103.859131,0.002409,0.000305,0.002409,0.000305,12.09597,0.01762,0.515625,56.0,1.0
mul8_304,NO,NO,167.764404,37327.625037,194.863098,0.002997,27500.893367,0.047383,0.016595,0.047383,0.016595,255.875986,0.137259,0.97818,1127.0,2.125
mul8_305,NO,NO,17.851013,978.990681,23.882324,0.000367,727.283943,0.008322,0.001741,0.008322,0.001741,36.0229,0.042551,0.905762,195.0,1.0
mul8_306,NO,NO,118.5625,20856.949219,145.591339,0.002239,13717.177601,29144.327025,290593479296.0334,29144.327025,290593479296.0334,186.852925,539854.490667,0.975616,675.0,10000000.0
mul8_307,NO,NO,14.746094,414.50975,19.010437,0.000292,270.560316,0.008132,0.00413,0.008132,0.00413,25.138756,0.064775,0.893585,115.0,7.0
mul8_308,NO,NO,297.725586,73482.088271,313.510254,0.004821,63833.933489,0.063481,0.022762,0.063481,0.022762,402.644524,0.163682,0.981964,1677.0,1.666667
mul8_309,NO,NO,75.924805,14767.572471,106.792877,0.001642,9127.429817,0.032717,0.01141,0.032717,0.01141,143.290434,0.111717,0.96492,734.0,1.0
mul8_310,NO,NO,151.197266,20533.95425,163.249603,0.002511,16744.134415,0.040577,0.014012,0.040577,0.014012,208.313627,0.125132,0.97641,1033.0,1.0
mul8_311,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_312,NO,NO,34.945313,507112.731384,383.084473,0.005891,361580.19306,0.049969,0.014618,0.049969,0.014618,712.97539,0.130822,0.851105,2336.0,1.0
mul8_313,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_314,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_315,NO,NO,113.5625,36603.527344,173.755676,0.002672,19308.933714,0.052147,0.025228,0.052147,0.025228,222.485884,0.167175,0.985962,950.0,9.666667
mul8_316,NO,NO,3.974121,64.897768,4.500977,6.9e-05,60.432616,0.001707,0.000183,0.001707,0.000183,8.98284,0.01363,0.45813,40.0,1.0
mul8_317,NO,NO,19.761719,1082.459946,26.3125,0.000405,780.637817,0.009455,0.002415,0.009455,0.002415,38.379493,0.05004,0.946594,197.0,3.0
