mul_name,retrained_acc,net,dataset,concat
ReFAM_new1_sta4_j2_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j1_k8,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j1_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j3_k1,0.755299985408783,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j1_k4,0.7443000078201294,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j6_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j3_k2,0.7554000020027161,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j1_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j3_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j7_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j1_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j2_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j2_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j1_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j3_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j5_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j6_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j6_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j2_k6,0.10260000079870224,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j4_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j4_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j1_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j1_k1,0.7681000232696533,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j3_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j7_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j2_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j4_k2,0.5810999870300293,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j1_k5,0.19329999387264252,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j4_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j3_k6,0.0997999981045723,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j1_k3,0.7533000111579895,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j5_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j4_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j7_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j2_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j2_k3,0.7468000054359436,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j6_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j2_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j3_k3,0.22010000050067902,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j4_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j4_k1,0.7401999831199646,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j6_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j7_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j1_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j1_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j2_k2,0.7555000185966492,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j5_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j4_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j1_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j3_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j1_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j1_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j4_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j4_k2,0.3939000070095062,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j3_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j4_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j5_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j1_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j3_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j2_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j2_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j3_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j1_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j5_k4,0.10610000044107437,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j7_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j4_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j3_k2,0.7638000249862671,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j1_k1,0.760200023651123,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j7_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j5_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j1_k4,0.7570000290870667,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j5_k2,0.10010000318288803,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j6_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j1_k5,0.11020000278949738,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j3_k1,0.753000020980835,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j1_k3,0.7616000175476074,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j2_k2,0.760699987411499,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j4_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j6_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j2_k3,0.753000020980835,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j1_k2,0.7682999968528748,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j2_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j7_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j5_k1,0.7160999774932861,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j2_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j3_k4,0.10350000113248825,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j2_k2,0.7541000247001648,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j2_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j3_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j5_k1,0.6766999959945679,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j3_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j6_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j3_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j4_k1,0.762499988079071,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j5_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j5_k1,0.6402000188827515,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j5_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j2_k1,0.7671999931335449,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j2_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j4_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j3_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j1_k2,0.7670999765396118,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j1_k3,0.7580999732017517,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j1_k2,0.7608000040054321,vgg16,cifar10,vgg16cifar10
SSM7,0.760200023651123,vgg16,cifar10,vgg16cifar10
PPAM34,0.10000000149011612,vgg16,cifar10,vgg16cifar10
BAM8,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM24,0.10000000149011612,vgg16,cifar10,vgg16cifar10
BAM2,0.7684000134468079,vgg16,cifar10,vgg16cifar10
BAM1,0.7597000002861023,vgg16,cifar10,vgg16cifar10
AM17,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ETM5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ALM_SOA5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ALM_SOA1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ETM4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM22,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM21,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM33,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM02,0.7504000067710876,vgg16,cifar10,vgg16cifar10
PPAM31,0.10000000149011612,vgg16,cifar10,vgg16cifar10
BAM4,0.7426000237464905,vgg16,cifar10,vgg16cifar10
BAM3,0.7516000270843506,vgg16,cifar10,vgg16cifar10
ETM7,0.43689998984336853,vgg16,cifar10,vgg16cifar10
PPAM43,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM42,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM35,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM01,0.7549999952316284,vgg16,cifar10,vgg16cifar10
AM28,0.6905999779701233,vgg16,cifar10,vgg16cifar10
AM27,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM26,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM17,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM25,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM04,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM41,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM22,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM12,0.10000000149011612,vgg16,cifar10,vgg16cifar10
SSM5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ALM_SOA4,0.40310001373291016,vgg16,cifar10,vgg16cifar10
AM25,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM18,0.7123000025749207,vgg16,cifar10,vgg16cifar10
PPAM21,0.753600001335144,vgg16,cifar10,vgg16cifar10
PPAM32,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ALM_SOA3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM24,0.10000000149011612,vgg16,cifar10,vgg16cifar10
SSM4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
DRUM4,0.5480999946594238,vgg16,cifar10,vgg16cifar10
PPAM11,0.7608000040054321,vgg16,cifar10,vgg16cifar10
PPAM44,0.10000000149011612,vgg16,cifar10,vgg16cifar10
DRUM6,0.7559999823570251,vgg16,cifar10,vgg16cifar10
ETM6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM08,0.10000000149011612,vgg16,cifar10,vgg16cifar10
BAM5,0.6459000110626221,vgg16,cifar10,vgg16cifar10
AM16,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM13,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM11,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM07,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM03,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ALM_SOA2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ICM,0.7613999843597412,vgg16,cifar10,vgg16cifar10
PPAM16,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM13,0.10000000149011612,vgg16,cifar10,vgg16cifar10
BAM7,0.21899999678134918,vgg16,cifar10,vgg16cifar10
PPAM05,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM14,0.10000000149011612,vgg16,cifar10,vgg16cifar10
UDM,0.10000000149011612,vgg16,cifar10,vgg16cifar10
DRUM5,0.7455000281333923,vgg16,cifar10,vgg16cifar10
PPAM12,0.7228999733924866,vgg16,cifar10,vgg16cifar10
PPAM26,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM14,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM06,0.10000000149011612,vgg16,cifar10,vgg16cifar10
PPAM23,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM23,0.10000000149011612,vgg16,cifar10,vgg16cifar10
AM15,0.10000000149011612,vgg16,cifar10,vgg16cifar10
DRUM7,0.771399974822998,vgg16,cifar10,vgg16cifar10
BAM6,0.31630000472068787,vgg16,cifar10,vgg16cifar10
ALM_SOA6,0.11190000176429749,vgg16,cifar10,vgg16cifar10
SSM6,0.7569000124931335,vgg16,cifar10,vgg16cifar10
PPAM15,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j4_k2,0.7635999917984009,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j2_k2,0.7612000107765198,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j2_k4,0.7465000152587891,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j4_k3,0.7577999830245972,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j3_k2,0.7534999847412109,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j5_k3,0.7522000074386597,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j3_k4,0.7545999884605408,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j2_k4,0.7613000273704529,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j1_k2,0.754800021648407,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j5_k1,0.7688999772071838,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j3_k5,0.7524999976158142,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j6_k3,0.5613999962806702,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j4_k4,0.751800000667572,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j2_k2,0.7635999917984009,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j1_k6,0.7533000111579895,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j1_k3,0.7603999972343445,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j1_k5,0.7598999738693237,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j6_k1,0.7526000142097473,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j7_k2,0.765999972820282,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j2_k3,0.7578999996185303,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j6_k3,0.510699987411499,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j4_k5,0.5504999756813049,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j1_k8,0.7530999779701233,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j2_k1,0.746999979019165,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j1_k5,0.7554000020027161,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j6_k2,0.7483999729156494,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j5_k4,0.519599974155426,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j1_k7,0.5666999816894531,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j5_k2,0.7555999755859375,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j4_k1,0.7544000148773193,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j5_k4,0.4480000138282776,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j2_k5,0.7444000244140625,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j4_k1,0.7641000151634216,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j5_k2,0.7613999843597412,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j4_k4,0.5927000045776367,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j4_k1,0.7544999718666077,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j4_k2,0.7576000094413757,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j6_k1,0.7595999836921692,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j1_k8,0.4975000023841858,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j3_k6,0.5178999900817871,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j5_k2,0.7598000168800354,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j1_k7,0.7608000040054321,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j2_k5,0.7601000070571899,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j7_k1,0.7480999827384949,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j3_k4,0.7540000081062317,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j7_k2,0.7437000274658203,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j2_k7,0.5486000180244446,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j3_k1,0.7508000135421753,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j3_k5,0.7401000261306763,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j4_k4,0.7483000159263611,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j1_k1,0.7430999875068665,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j3_k2,0.7584999799728394,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j5_k1,0.7567999958992004,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j2_k7,0.4742000102996826,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j2_k5,0.753000020980835,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j1_k6,0.7616999745368958,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j2_k1,0.7684999704360962,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j2_k1,0.7599999904632568,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j1_k5,0.7567999958992004,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j6_k1,0.7544000148773193,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j2_k6,0.5401999950408936,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j4_k2,0.7588000297546387,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j1_k7,0.7491999864578247,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j3_k3,0.7513999938964844,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j4_k3,0.7440000176429749,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j2_k4,0.7508000135421753,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j6_k2,0.7580999732017517,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j1_k4,0.7487000226974487,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j7_k1,0.7615000009536743,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j1_k3,0.7663999795913696,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j3_k1,0.7573000192642212,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j3_k4,0.7562000155448914,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j3_k3,0.7671999931335449,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j5_k4,0.751800000667572,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j3_k6,0.5436000227928162,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j1_k4,0.7688000202178955,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j1_k4,0.7573999762535095,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j2_k3,0.7605999708175659,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j3_k3,0.7505999803543091,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j3_k1,0.7599999904632568,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j5_k1,0.7663000226020813,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j2_k6,0.7555000185966492,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j1_k1,0.7542999982833862,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j3_k5,0.573199987411499,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j2_k2,0.7495999932289124,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j2_k7,0.7659000158309937,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j6_k2,0.592199981212616,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j1_k6,0.7671999931335449,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j4_k3,0.7577000260353088,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j1_k8,0.4828000068664551,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j7_k1,0.6416000127792358,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j2_k6,0.733299970626831,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j6_k3,0.7670999765396118,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j1_k3,0.7569000124931335,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j2_k3,0.7605000138282776,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j1_k2,0.767300009727478,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j5_k3,0.5394999980926514,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j3_k6,0.7605000138282776,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j1_k1,0.7540000081062317,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta3_j7_k2,0.5874000191688538,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j4_k5,0.7631999850273132,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta2_j4_k5,0.5638999938964844,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j1_k2,0.7688999772071838,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j3_k2,0.7573999762535095,vgg16,cifar10,vgg16cifar10
ReFAM_new_sta1_j5_k3,0.7531999945640564,vgg16,cifar10,vgg16cifar10
mul8_004,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_224,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_058,0.8188999891281128,vgg16,mnist,vgg16mnist
mul8_122,0.5547000169754028,vgg16,mnist,vgg16mnist
mul8_184,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_422,0.9951000213623047,vgg16,mnist,vgg16mnist
mul8_430,0.5608999729156494,vgg16,mnist,vgg16mnist
mul8_150,0.8995000123977661,vgg16,mnist,vgg16mnist
mul8_050,0.9345999956130981,vgg16,mnist,vgg16mnist
mul8_057,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_085,0.871399998664856,vgg16,mnist,vgg16mnist
mul8_178,0.534500002861023,vgg16,mnist,vgg16mnist
mul8_440,0.9329000115394592,vgg16,mnist,vgg16mnist
mul8_021,0.9355999827384949,vgg16,mnist,vgg16mnist
mul8_211,0.6140999794006348,vgg16,mnist,vgg16mnist
mul8_449,0.8823999762535095,vgg16,mnist,vgg16mnist
mul8_003,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_136,0.9075999855995178,vgg16,mnist,vgg16mnist
mul8_160,0.9319999814033508,vgg16,mnist,vgg16mnist
mul8_110,0.8224999904632568,vgg16,mnist,vgg16mnist
mul8_087,0.9340999722480774,vgg16,mnist,vgg16mnist
mul8_022,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_002,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_141,0.9354000091552734,vgg16,mnist,vgg16mnist
mul8_133,0.8831999897956848,vgg16,mnist,vgg16mnist
mul8_419,0.989799976348877,vgg16,mnist,vgg16mnist
mul8_031,0.6254000067710876,vgg16,mnist,vgg16mnist
mul8_113,0.5508000254631042,vgg16,mnist,vgg16mnist
mul8_158,0.3723999857902527,vgg16,mnist,vgg16mnist
mul8_011,0.5788999795913696,vgg16,mnist,vgg16mnist
mul8_038,0.8715000152587891,vgg16,mnist,vgg16mnist
mul8_103,0.9053000211715698,vgg16,mnist,vgg16mnist
mul8_018,0.6269999742507935,vgg16,mnist,vgg16mnist
mul8_008,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_448,0.3621000051498413,vgg16,mnist,vgg16mnist
mul8_415,0.6743000149726868,vgg16,mnist,vgg16mnist
mul8_221,0.6819000244140625,vgg16,mnist,vgg16mnist
mul8_081,0.4740999937057495,vgg16,mnist,vgg16mnist
mul8_140,0.7892000079154968,vgg16,mnist,vgg16mnist
mul8_172,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_036,0.6610000133514404,vgg16,mnist,vgg16mnist
mul8_442,0.9957000017166138,vgg16,mnist,vgg16mnist
mul8_061,0.10000000149011612,vgg16,mnist,vgg16mnist
mul8_139,0.8977000117301941,vgg16,mnist,vgg16mnist
mul8_445,0.553600013256073,vgg16,mnist,vgg16mnist
mul8_193,0.9314000010490417,vgg16,mnist,vgg16mnist
mul8_109,0.9351999759674072,vgg16,mnist,vgg16mnist
mul8_168,0.9351999759674072,vgg16,mnist,vgg16mnist
mul8_161,0.5636000037193298,vgg16,mnist,vgg16mnist
mul8_099,0.70169997215271,vgg16,mnist,vgg16mnist
mul8_049,0.2020999938249588,vgg16,mnist,vgg16mnist
mul8_212,0.8781999945640564,vgg16,mnist,vgg16mnist
mul8_095,0.6420000195503235,vgg16,mnist,vgg16mnist
mul8_063,0.8644999861717224,vgg16,mnist,vgg16mnist
mul8_092,0.9344000220298767,vgg16,mnist,vgg16mnist
mul8_435,0.9718999862670898,vgg16,mnist,vgg16mnist
