,Unnamed: 0,mul_name,retrained_acc,untrained_acc,net,dataset,concat,classify,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE
283,283,mul8_225,-1.0,0.1005999967455864,resnet18,cifar,resnet18cifar,2,NO,NO,1.0,1.0,0.9916508787792816,0.9916026871401152,0.9382069913015348,0.0530925963065548,0.0390498381922483,0.0530925963065548,0.0390498381922483,0.9692281115595732,0.119645832213683,1.0,1.0,0.1428571428571428
284,284,ReFAM_new1_sta3_j2_k5,-1.0,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,0.5719585923332272,0.0661318880085598,0.3108447015912909,0.3109404990403071,0.082147809487345,1.0,1.0,1.0,1.0,0.2965054284693685,1.0,0.9932883856083112,0.1869436201780415,1.0
285,285,mul8_239,-1.0,0.1046999990940094,resnet34,cifar,resnet34cifar,2,NO,NO,0.0051454642875953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7912934315368497,1.0,1.0
286,286,ReFAM_new1_sta1_j7_k1,-1.0,0.1027999967336654,resnet18,mnist,resnet18mnist,2,NO,YES,1.0,0.3747993783914605,0.619894925448632,0.6199616122840691,0.4280122909037249,1.0,1.0,1.0,1.0,0.6276360085905093,1.0,0.6124785934932364,0.28486646884273,1.0
287,287,mul8_224,-1.0,0.1134999990463256,resnet34,mnist,resnet34mnist,2,NO,NO,1.0,1.0,1.0,1.0,1.0,0.089409124663259,0.0657345088612351,0.089409124663259,0.0657345088612351,1.0,0.1622201620656503,1.0,1.0,0.8660714285714286
288,288,mul8_303,0.78329998254776,0.6887000203132629,vgg16,cifar,vgg16cifar,1,YES,NO,0.0451717297354082,0.0013229451379512,0.0240416837715847,0.0239923224568138,0.0017407967023253,0.0021762815127189,0.0005355546854011,0.0021762815127189,0.0005355546854011,0.0327430342791211,0.0131521589843726,0.5249812152176082,0.0415430267062314,0.1428571428571428
289,289,mul8_212,-1.0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,0.8767865239290039,0.3585898166764323,0.5890226047341258,0.5890115163147793,0.3128137805972316,0.0394142740217573,0.0286723687144756,0.0394142740217573,0.0286723687144756,0.5687519547641299,0.1007894281124785,0.9957736784981948,0.7574183976261127,0.1517857142857142
290,290,mul8_075,-1.0,0.0991000011563301,resnet18,cifar,resnet18cifar,2,NO,NO,1.0,1.0,1.0,1.0,1.0,0.0903179412684044,0.0587301559429888,0.0903179412684044,0.0587301559429888,1.0,0.1555769035548151,1.0,1.0,1.0
291,291,mul8_261,0.1000000014901161,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,1.0,1.0,1.0,1.0,1.0,0.0903179412684044,0.0587301559429888,0.0903179412684044,0.0587301559429888,1.0,0.1555769035548151,1.0,1.0,1.0
292,292,mul8_185,0.339599996805191,0.181999996304512,vgg16,cifar,vgg16cifar,2,NO,NO,0.5183374743019872,1.0,1.0,1.0,1.0,0.0587189480131606,0.0352535456354049,0.0587189480131606,0.0352535456354049,1.0,0.1163615246352925,0.97537615381326,1.0,0.4285714285714285
293,293,mul8_090,-1.0,0.1013000011444091,resnet18,cifar,resnet18cifar,2,NO,NO,0.3029322389701789,1.0,1.0,1.0,1.0,0.0744353321878269,0.037622277670179,0.0744353321878269,0.037622277670179,1.0,0.125380681105677,1.0,1.0,0.4285714285714285
294,294,mul8_495,-1.0,0.1010999977588653,resnet18,cifar,resnet18cifar,2,NO,NO,1.0,0.957256503808626,0.946578241263046,0.9464971209213052,0.7401164075121125,0.0554061940458961,0.0711058589682583,0.0554061940458961,0.0711058589682583,0.8976558974615771,0.1570294632247123,0.9989278929073956,1.0,1.0
295,295,mul8_430,-1.0,0.0097000002861022,resnet34,cifar100,resnet34cifar100,2,NO,NO,0.3879677493833576,1.0,1.0,1.0,1.0,0.0734244318089425,0.0372833856889252,0.0734244318089425,0.0372833856889252,1.0,0.1245424362396469,1.0,1.0,0.4464285714285714
296,296,mul8_274,0.7329999804496765,0.1014999970793724,vgg16,cifar,vgg16cifar,2,NO,NO,0.76469672041231,0.344516105851782,0.5506354528121371,0.5506238003838773,0.2839893990480974,0.037852301943928,0.0280402385940021,0.037852301943928,0.0280402385940021,0.5360340652270525,0.0993764294202301,0.9965820859355432,0.7136498516320475,0.1517857142857142
297,297,ReFAM_sta1_j5_k3_const1,-1.0,0.0957999974489212,resnet18,mnist,resnet18mnist,2,NO,YES,0.4159698853332561,0.2839018673731944,0.4972073881202569,0.4971209213051824,0.12957089066663,1.0,1.0,1.0,1.0,0.4355394235677923,1.0,0.9644545082459596,0.3560830860534125,1.0
298,298,ReFAM_sta1_j3_k1_const1,-1.0,0.659500002861023,resnet34,cifar,resnet34cifar,2,NO,YES,0.0207984942666628,0.0008279621939724,0.0258289552270263,0.0259117082533589,0.0004190283236447,1.0,1.0,1.0,1.0,0.0232859557650308,1.0,0.8033808535723667,0.0178041543026706,1.0
299,299,ReFAM_sta4_j4_k6_const1,-1.0,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
300,300,mul8_335,-1.0,0.1013000011444091,resnet34,cifar,resnet34cifar,2,NO,NO,1.0,1.0,1.0,1.0,1.0,0.0649984551924505,0.0446073155014108,0.0649984551924505,0.0446073155014108,1.0,0.1305310725354257,1.0,1.0,0.4285714285714285
301,301,ReFAM_new2_sta4_j1_k8,0.1000000014901161,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857
302,302,ReFAM_new1_sta4_j4_k1,0.1000000014901161,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,YES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,303,mul8_132,-1.0,0.9298999905586244,resnet34,cifar,resnet34cifar,0,NO,NO,0.0,1.910681986090236e-05,0.0027673880600385,0.0028790786948176,1.571356213667928e-05,0.0002836664155225,6.145709504603137e-05,0.0002836664155225,6.145709504603137e-05,0.0033153081165199,0.0044151543923135,0.3818045201582605,0.0014836795252225,0.1428571428571428
304,304,ReFAM_new2_sta2_j4_k2,-1.0,0.0992999970912933,resnet34,cifar,resnet34cifar,2,YES,NO,0.2062517348110728,0.0141000369398517,0.1097730597148619,0.1098848368522073,0.0185535266001817,0.013382008322086,0.0157259926637787,0.013382008322086,0.0157259926637787,0.1208155643078483,0.0715016152821817,0.6134723033910351,0.0830860534124629,0.2857142857142857
305,305,ReFAM_new_sta1_j2_k6,-1.0,0.1102000027894973,resnet18,cifar,resnet18cifar,2,NO,NO,0.1902195621471869,0.0603034620793315,0.1281142118911255,0.1281190019193858,0.0717623343855607,0.0049460943470884,0.0008428401606312,0.0049460943470884,0.0008428401606312,0.2005144621260185,0.0168492443106835,0.4021877908077761,0.2804154302670623,0.0607424285714285
306,306,mul8_127,-1.0,0.98580002784729,resnet34,mnist,resnet34mnist,0,NO,NO,0.0193902628840241,0.0007474268208799,0.0151629804122944,0.0151151631477927,0.0008315707090014,0.001440916983307,0.0003125532262341,0.001440916983307,0.0003125532262341,0.0220744063532536,0.0100313203513611,0.4623418565677504,0.029673590504451,0.1428571428571428
307,307,ReFAM_sta3_j2_k3_const1,-1.0,0.1503999978303909,resnet34,cifar,resnet34cifar,2,NO,YES,0.0710615220777645,0.0020945851272514,0.05024539131,0.0501439539347408,0.0014091454050508,1.0,1.0,1.0,1.0,0.0444383169606612,1.0,0.9704198220689122,0.0252225519287833,1.0
308,308,mul8_092,-1.0,0.1949000060558319,resnet34,cifar,resnet34cifar,2,NO,NO,0.1123335341381736,0.0123355140371436,0.0866466323514483,0.0866122840690978,0.0113896757083869,0.0076445388794634,0.0034345736545724,0.0076445388794634,0.0034345736545724,0.0949727436978577,0.0336133951977451,0.9219489746257808,0.1676557863501483,0.1428571428571428
309,309,ReFAM_new_sta1_j4_k4,-1.0,0.1128000020980835,resnet18,cifar,resnet18cifar,2,NO,NO,0.1845866366166324,0.0594618166127429,0.1257431949780009,0.1257197696737044,0.0706595963354547,0.0046958535919937,0.0007848948995878,0.0046958535919937,0.0007848948995878,0.1984943910997152,0.0162498581776272,0.3668907265281853,0.2729970326409495,0.0596048571428571
310,310,mul8_367,-1.0,0.1875,vgg16,mnist,vgg16mnist,2,NO,NO,0.7747439114331895,0.352297117417777,0.5798675684524137,0.57989443378119,0.2589383308800256,0.042053094403099,0.0321508402940809,0.042053094403099,0.0321508402940809,0.5423712467327502,0.1068116539175818,0.9955252510237452,0.6461424332344213,0.1428571428571428
311,311,mul8_490,-1.0,0.1041999980807304,resnet18,cifar,resnet18cifar,2,NO,NO,0.3589365178028074,1.0,1.0,1.0,1.0,0.0850890839020212,0.0497451286472591,0.0850890839020212,0.0497451286472591,1.0,0.1439691155658264,1.0,1.0,0.4285714285714285
312,312,mul8_054,0.9086999893188475,0.8629000186920166,vgg16,mnist,vgg16mnist,2,NO,NO,0.6893834245470942,0.4138723771940998,0.5683863284948961,0.5683781190019194,0.3126088063391177,0.0402544325135915,0.0327039541494952,0.0402544325135915,0.0327039541494952,0.5572563357894631,0.107160984814556,0.9960221059726444,0.7989614243323442,0.2901785714285714
313,313,ReFAM_new_sta1_j7_k1,0.7615000009536743,0.7045000195503235,vgg16,cifar,vgg16cifar,1,NO,NO,0.1178581341777559,0.042786538608514,0.0959361194146692,0.0959692898272552,0.0498140871148915,0.0029224867968641,0.0004073727443051,0.0029224867968641,0.0004073727443051,0.1634954357474841,0.011633166729367,0.2306740733349759,0.1899109792284866,0.0466472857142857
314,314,ReFAM_new2_sta4_j1_k3,-1.0,0.1018999963998794,resnet34,mnist,resnet34mnist,2,NO,NO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857
315,315,mul8_480,-1.0,0.0113000003620982,resnet34,cifar100,resnet34cifar100,2,NO,NO,0.4602750111408868,0.0316568626856546,0.2450687875259665,0.2449616122840691,0.0415969735176088,0.0194880634256423,0.0099771204014728,0.0194880634256423,0.0099771204014728,0.224740518321515,0.0585218824456745,0.9425796546043588,0.2462908011869436,0.1428571428571428
316,316,ReFAM_new1_sta2_j3_k6,0.1000000014901161,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,YES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9519170659493492,0.7537091988130564,1.0
317,317,ReFAM_sta1_j4_k4_const1,-1.0,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,0.429835548177698,0.2943469288971543,0.508507556032081,0.5083973128598848,0.1334138387108719,1.0,1.0,1.0,1.0,0.4443996629765415,1.0,0.9912999476673272,0.3679525222551928,1.0
318,318,mul8_198,-1.0,0.0938000008463859,resnet18,cifar,resnet18cifar,2,NO,NO,0.3852596121090525,1.0,1.0,1.0,1.0,0.0728941382232364,0.0362983162511874,0.0728941382232364,0.0362983162511874,1.0,0.1230652442629118,1.0,1.0,0.4464285714285714
319,319,mul8_494,-1.0,0.1004000008106231,resnet34,cifar,resnet34cifar,2,NO,NO,0.8942269279755285,0.1343302948946577,0.4797832929993288,0.4798464491362764,0.1722284520747025,0.0312873215566601,0.0174871774160979,0.0312873215566601,0.0174871774160979,0.4462975915708826,0.0788495070552898,0.9894357234635678,0.4992581602373887,0.1428571428571428
320,320,mul8_161,0.5636000037193298,0.1439999938011169,vgg16,mnist,vgg16mnist,2,NO,NO,0.330880215641007,1.0,1.0,1.0,1.0,0.0751950884153888,0.0389234121681536,0.0751950884153888,0.0389234121681536,1.0,0.127320661877549,1.0,1.0,0.4285714285714285
321,321,ReFAM_new2_sta2_j3_k1,-1.0,0.119499996304512,resnet34,mnist,resnet34mnist,2,YES,NO,0.0606622749444331,0.0009609138155045,0.0322861940337829,0.0323896353166986,0.0012644179665981,0.0045874460446602,0.0036417718607276,0.0045874460446602,0.0036417718607276,0.0333733663216251,0.0342060634289365,0.6204323452571734,0.0178041543026706,0.2857142857142857
322,322,mul8_217,-1.0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,0.7816767428554104,0.1717328930272845,0.4484258676071516,0.4484165067178503,0.1914992234056981,0.0300921283473088,0.0199823354749667,0.0300921283473088,0.0199823354749667,0.4381111576202066,0.0834176803234147,0.978498805715461,0.5934718100890207,0.4285714285714285
323,323,ReFAM_sta3_j5_k1_const0,-1.0,0.1134999990463256,resnet34,mnist,resnet34mnist,2,YES,NO,0.2729802372499493,0.0081727431661274,0.1452878731520231,0.1453934740882917,0.010754100033641,0.0138797796435921,0.0068709032261463,0.0138797796435921,0.0068709032261463,0.126735563440329,0.0480807700805551,0.8938603796867778,0.0949554896142433,0.1428571428571428
324,324,mul8_064,0.1000000014901161,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,1.0,0.7885498045627086,1.0,1.0,0.8929757853005661,0.053136862721716,0.0380507214184999,0.053136862721716,0.0380507214184999,0.9692161712584476,0.118326884147543,0.9988810582195896,1.0,0.1428571428571428
325,325,mul8_139,-1.0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,0.4169448147520059,0.0333518963518711,0.2274618234020311,0.227447216890595,0.0408147032508031,0.019211624179942,0.0100122387414991,0.019211624179942,0.0100122387414991,0.2137489879471417,0.0585562183885395,0.946059675537428,0.2462908011869436,0.1428571428571428
326,326,mul8_303,-1.0,0.9527999758720398,resnet34,mnist,resnet34mnist,1,YES,NO,0.0451717297354082,0.0013229451379512,0.0240416837715847,0.0239923224568138,0.0017407967023253,0.0021762815127189,0.0005355546854011,0.0021762815127189,0.0005355546854011,0.0327430342791211,0.0131521589843726,0.5249812152176082,0.0415430267062314,0.1428571428571428
327,327,mul8_397,0.2538999915122986,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,0.5635092040373955,0.1637241376200545,0.3600112211313088,0.3598848368522073,0.166613395319323,0.0258271947559655,0.0184213252607975,0.0258271947559655,0.0184213252607975,0.3776150467435719,0.0793764891349133,0.979259360319616,0.4399109792284866,0.7142857142857143
328,328,ReFAM_sta3_j5_k3_const0,-1.0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,YES,NO,1.0,0.1800626703691437,0.8781844777188953,0.8781190019193859,0.2369353753217048,0.0625357970755257,0.0461613020475748,0.0625357970755257,0.0461613020475748,0.7201674709659099,0.1315939938971593,0.9945315411259468,0.4985163204747774,0.1428571428571428
329,329,mul8_097,-1.0,0.1046999990940094,resnet34,mnist,resnet34mnist,2,NO,NO,0.2619310371707847,1.0,1.0,1.0,1.0,0.0852209797512769,0.0508513563580876,0.0852209797512769,0.0508513563580876,1.0,0.1452365597176689,1.0,1.0,0.4285714285714285
330,330,ReFAM_sta2_j3_k5_const0,-1.0,0.101000003516674,vgg16,mnist,vgg16mnist,2,YES,NO,1.0,0.2449104208595521,1.0,1.0,0.3222652555779189,0.0653417457590064,0.0449110891426384,0.0653417457590064,0.0449110891426384,0.8463974894735932,0.1310170007703194,0.9979494551904036,0.5133531157270029,0.1428571428571428
331,331,ReFAM_new_sta1_j2_k1,-1.0,0.699400007724762,resnet34,cifar100,resnet34cifar100,0,NO,NO,0.002166509819444,3.06007693679464e-05,0.0023061567166987,0.0023992322456813,3.5355514807528376e-05,0.0002104913210724,1.4047336010521454e-05,0.0002104913210724,1.4047336010521454e-05,0.0042800443847872,0.0021019568501698,0.1749937384058694,0.0044510385756676,0.0408162857142857
332,332,ReFAM_sta2_j4_k4_const1,-1.0,0.101400002837181,resnet18,mnist,resnet18mnist,2,NO,YES,0.2114513583777385,0.2434941278373627,0.4225095293347415,0.4225047984644913,0.1162285372209897,1.0,1.0,1.0,1.0,0.3832587541836293,1.0,0.994904182337621,0.3264094955489614,1.0
333,333,mul8_209,0.3377000093460083,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,0.8960684613220559,0.2212068185871143,0.4949159834268435,0.4949616122840691,0.2695363981916089,0.029642237025875,0.0161702396651115,0.029642237025875,0.0161702396651115,0.4996600722683544,0.0757040361154404,0.9762303777930272,0.5615727002967359,0.1428571428571428
334,334,mul8_467,-1.0,0.1066000014543533,resnet18,cifar,resnet18cifar,2,NO,NO,0.5474770313735094,0.1142750907319185,0.3323446575049542,0.3322936660268714,0.1189160232444812,0.020799794748377,0.0108199605621041,0.020799794748377,0.0108199605621041,0.3338142731068018,0.0610634886512244,0.9642050626261228,0.4985163204747774,0.2857142857142857
335,335,mul8_457,0.7688999772071838,0.1770000010728836,vgg16,cifar,vgg16cifar,1,NO,NO,0.2249920447492638,0.0213098480116169,0.1461986242524325,0.1461132437619961,0.0193803472711509,0.013373877756036,0.0072115511244014,0.013373877756036,0.0072115511244014,0.141336258940808,0.0490959196956939,0.9328858923738874,0.1988130563798219,0.1428571428571428
336,336,mul8_198,-1.0,0.1140000000596046,resnet18,mnist,resnet18mnist,2,NO,NO,0.3852596121090525,1.0,1.0,1.0,1.0,0.0728941382232364,0.0362983162511874,0.0728941382232364,0.0362983162511874,1.0,0.1230652442629118,1.0,1.0,0.4464285714285714
337,337,mul8_245,0.2675999999046325,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,0.5580116836373483,0.1574520361501032,0.3830713234275502,0.3831573896353167,0.1351149450671427,0.0289800475909132,0.0193853236945196,0.0289800475909132,0.0193853236945196,0.3715442305906405,0.0820024423305446,0.9925115406779628,0.4970326409495549,0.2232142857142857
338,338,ReFAM_new1_sta1_j3_k3,-1.0,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,0.3379755318332706,0.030334464881665,0.1934865485310276,0.1933781190019194,0.033661527340209,1.0,1.0,1.0,1.0,0.1867198276339166,1.0,0.7894607698400902,0.0890207715133531,1.0
339,339,ReFAM_sta3_j7_k2_const1,-1.0,0.1009000018239021,resnet34,mnist,resnet34mnist,2,NO,YES,0.339275437724937,0.730200508164981,0.723484603389308,0.7233685220729367,0.3565914397451745,1.0,1.0,1.0,1.0,0.661512599999379,1.0,0.90829259054876,0.6646884272997032,1.0
340,340,ReFAM_sta3_j2_k2_const0,-1.0,0.7235000133514404,resnet18,mnist,resnet18mnist,2,YES,NO,0.0537294435222122,0.000413184979492,0.0285963432870648,0.0285508637236084,0.0005436892499291,0.0037499977415094,0.0016663652342481,0.0037499977415094,0.0016663652342481,0.0260344907305515,0.023204379474869,0.8192893752456275,0.0178041543026706,0.1428571428571428
341,341,mul8_323,-1.0,0.1048000007867813,resnet18,cifar,resnet18cifar,2,NO,NO,0.5778081688457261,0.1611135688482409,0.3641228882356902,0.3642034548944338,0.1652039248991432,0.0265092589079385,0.0190920855552999,0.0265092589079385,0.0190920855552999,0.3789186726329697,0.0808574132793512,0.9791972534510038,0.4399109792284866,0.7142857142857143
342,342,ReFAM_sta3_j5_k5_const1,-1.0,0.0979999974370002,vgg16,mnist,vgg16mnist,2,NO,YES,0.5290616979082351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
343,343,ReFAM_new_sta3_j3_k5,-1.0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,0.207984942666628,0.0597119965352966,0.1783514929091843,0.1782629558541267,0.0544973277918413,0.0092706520894651,0.0020438873895308,0.0092706520894651,0.0020438873895308,0.2023469694558841,0.0265887091476923,0.5832710567738232,0.228486646884273,0.0676247142857142
344,344,ReFAM_sta1_j1_k8_const1,-1.0,0.1009000018239021,resnet34,mnist,resnet34mnist,2,NO,YES,0.8926020456109455,1.0,1.0,1.0,0.502021954692714,1.0,1.0,1.0,1.0,0.8729180812050324,1.0,1.0,0.755192878338279,1.0
345,345,mul8_066,0.1000000014901161,0.101000003516674,vgg16,mnist,vgg16mnist,2,NO,NO,1.0,1.0,1.0,1.0,1.0,0.0650129095320949,0.0442122341761149,0.0650129095320949,0.0442122341761149,1.0,0.1300548479365591,1.0,1.0,0.4285714285714285
346,346,ReFAM_new2_sta1_j6_k3,0.6442000269889832,0.2745000123977661,vgg16,cifar,vgg16cifar,2,NO,NO,0.6239548279998842,0.954984332407714,0.6484912687356968,0.6485124760076776,0.8746619140723605,0.0296286860824583,0.0329655857826912,0.0296286860824583,0.0329655857826912,0.7801992987575651,0.1051642750936027,0.5428781748318533,0.712166172106825,0.2857142857142857
347,347,mul8_095,-1.0,0.0961000025272369,resnet34,mnist,resnet34mnist,2,NO,NO,0.3139814390493435,1.0,1.0,1.0,1.0,0.074541029546477,0.037655640093204,0.074541029546477,0.037655640093204,1.0,0.1254642816622179,1.0,1.0,0.4285714285714285
348,348,ReFAM_sta1_j2_k5_const1,-1.0,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,0.2218506055110699,0.0744465391180291,0.257165302715798,0.2571976967370442,0.033707701277993,1.0,1.0,1.0,1.0,0.2243412694089547,1.0,1.0,0.1854599406528189,1.0
349,349,mul8_392,-1.0,0.008899999782443,resnet34,cifar100,resnet34cifar100,2,NO,NO,0.2609831873915701,1.0,1.0,1.0,1.0,0.0432889404427002,0.0256065376301793,0.0432889404427002,0.0256065376301793,1.0,0.0969758991538429,0.7989834836455306,1.0,0.1904761428571428
350,350,ReFAM_new1_sta1_j3_k1,0.7646999955177307,0.6430000066757202,vgg16,cifar,vgg16cifar,1,NO,YES,0.0675951063666541,0.0014640600718416,0.0387434328405395,0.0386276391554702,0.0016719230113426,1.0,1.0,1.0,1.0,0.0392272512136411,1.0,0.6124785934932364,0.0178041543026706,1.0
351,351,ReFAM_sta2_j3_k3_const1,-1.0,0.1287000030279159,resnet18,cifar,resnet18cifar,2,NO,YES,0.0814607692110959,0.0099729638498968,0.0919003451604463,0.0918905950095969,0.0050397158490401,1.0,1.0,1.0,1.0,0.0821500892386597,1.0,0.9624660703049752,0.0445103857566765,1.0
352,352,ReFAM_new1_sta4_j3_k2,-1.0,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
353,353,ReFAM_sta4_j2_k3_const1,-1.0,0.2134999930858612,resnet18,cifar,resnet18cifar,2,NO,YES,0.1005260556222035,0.0012769724607036,0.0550018376932659,0.0549424184261036,0.0014800702396777,1.0,1.0,1.0,1.0,0.047698972009912,1.0,0.9704198220689122,0.0222551928783382,1.0
354,354,ReFAM_sta2_j4_k2_const0,0.4650999903678894,0.1062000021338462,vgg16,cifar,vgg16cifar,2,YES,NO,0.3223766611332735,0.0096266527399179,0.1715780597223892,0.1715451055662188,0.0126672262237817,0.0158808022881219,0.0081316516330906,0.0158808022881219,0.0081316516330906,0.1462247416579422,0.0524645742641658,0.9376080506792048,0.0830860534124629,0.1428571428571428
355,355,ReFAM_new1_sta3_j3_k4,-1.0,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,0.5546265137776748,0.065345323924286,0.301753400101527,0.3018234165067178,0.0811598629558943,1.0,1.0,1.0,1.0,0.2906650917993278,1.0,0.9456870343257536,0.1839762611275964,1.0
356,356,mul8_411,-1.0,0.1136000007390976,resnet18,mnist,resnet18mnist,2,NO,NO,1.0,1.0,1.0,1.0,1.0,0.0903179412684044,0.0587301559429888,0.0903179412684044,0.0587301559429888,1.0,0.1555769035548151,1.0,1.0,1.0
357,357,ReFAM_new_sta3_j7_k2,-1.0,0.6420999765396118,vgg16,mnist,vgg16mnist,2,NO,NO,0.5190957527387925,0.2670972202761572,0.4087590717563504,0.4088291746641075,0.2397336026198809,0.0166703705912005,0.0039437895849538,0.0166703705912005,0.0039437895849538,0.441280624067323,0.0379628634384908,0.600282229901301,0.4747774480712166,0.0676247142857142
358,358,ReFAM_sta3_j4_k1_const1,0.7616000175476074,0.652999997138977,vgg16,cifar,vgg16cifar,1,NO,YES,0.0485298199555465,0.0018469925865538,0.0410495895572382,0.0410268714011516,0.0011772076967395,1.0,1.0,1.0,1.0,0.037703275201319,1.0,0.7815059999307661,0.0237388724035608,1.0
359,359,ReFAM_new2_sta2_j7_k2,-1.0,0.0991000011563301,resnet34,cifar,resnet34cifar,2,NO,NO,0.6551525693998784,1.0,0.7545456525898074,0.7545585412667946,0.9532214741048254,0.0556401736688908,0.0831918356883106,0.0556401736688908,0.0831918356883106,0.8503748278702458,0.1688507312062963,0.5740120426236385,0.6646884272997032,0.2857142857142857
360,360,ReFAM_sta2_j2_k4_const0,-1.0,0.1225999966263771,resnet18,cifar,resnet18cifar,2,YES,NO,0.3397087396888258,0.0101457213461391,0.1808026865891843,0.1809021113243762,0.0133502423913227,0.0172648053090789,0.0099630730654623,0.0172648053090789,0.0099630730654623,0.1530676792374072,0.0580075897362402,0.9535165723524656,0.0875370919881305,0.1428571428571428
361,361,ReFAM_new2_sta4_j3_k2,-1.0,0.1027999967336654,resnet18,mnist,resnet18mnist,2,NO,NO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857
362,362,ReFAM_new2_sta2_j6_k2,-1.0,0.099600002169609,resnet18,cifar,resnet18cifar,2,NO,NO,0.3275762846999392,0.2888879512393957,0.3791898181431968,0.3790786948176584,0.240542812251136,0.0349921494867805,0.0524351934932739,0.0349921494867805,0.0524351934932739,0.4272504399984722,0.1321881549954318,0.5709667697708563,0.3323442136498516,0.2857142857142857
363,363,ReFAM_new_sta3_j3_k2,-1.0,0.9193000197410583,resnet18,cifar,resnet18cifar,0,NO,NO,0.0028164627652772,0.0004341701398619,0.0091669729488776,0.0091170825335892,0.0004706170962771,0.0007651766049285,0.0001211582730907,0.0007651766049285,0.0001211582730907,0.0158419454300411,0.006243170133104,0.2107876576343595,0.0148367952522255,0.063492
364,364,mul8_152,-1.0,0.1102999970316886,resnet18,cifar,resnet18cifar,2,NO,NO,0.3206434532777182,0.2427959327949456,0.2967703895027112,0.2967850287907869,0.2469116489341958,0.0158085305898996,0.0081878409771326,0.0158085305898996,0.0081878409771326,0.3941360436764791,0.0526198324405988,0.7480731598549346,0.3931750741839762,0.2857142857142857
365,365,ReFAM_new2_sta1_j1_k4,-1.0,0.5145999789237976,resnet34,mnist,resnet34mnist,2,NO,NO,0.045063404244436,0.0043149568185871,0.0421450139976702,0.0422264875239923,0.004199347171072,0.0047880000072271,0.0045969907094431,0.0047880000072271,0.0045969907094431,0.0528373104682585,0.0383943020249249,0.5567982585641299,0.0459940652818991,0.2857142857142857
366,366,ReFAM_new1_sta2_j5_k2,-1.0,0.1027999967336654,resnet18,mnist,resnet18mnist,2,NO,YES,0.3865053517888172,0.074948889256872,0.243760764955061,0.2437619961612284,0.0775662675209,1.0,1.0,1.0,1.0,0.2566884763444619,1.0,0.6686547652258552,0.1661721068249258,1.0
367,367,ReFAM_new2_sta1_j1_k8,-1.0,0.5583999752998352,vgg16,mnist,vgg16mnist,2,NO,NO,0.6690182322443203,1.0,0.6834079241581584,0.6833013435700576,0.8982825012205099,0.0340815260891796,0.0425265538548523,0.0340815260891796,0.0425265538548523,0.8025373391636904,0.1195278957142771,0.6711410762611257,0.7581602373887241,0.2857142857142857
368,368,mul8_492,-1.0,0.1008000001311302,resnet34,cifar,resnet34cifar,2,NO,NO,1.0,0.2686244836318243,0.5906072996937218,0.5906909788867564,0.2727724859352011,0.0361927630734985,0.0245863498524151,0.0361927630734985,0.0245863498524151,0.5540576669010541,0.0932489564859103,0.9945315411259468,0.766320474777448,0.1428571428571428
