mul_name,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE,untrained
mul8_334,NO,NO,1.0,0.5804830244084844,0.6814435568692453,0.6813753105346276,0.6537474864083918,0.048418424224027805,0.03330798959794769,0.048418424224027805,0.03330798959794769,0.748717719618123,0.11031466652335142,0.9997090556406393,1.0,0.125,0.1000000014901161
ETM5,NO,NO,1.0,1.0,1.0,1.0,1.0,0.1150131805509633,0.0779644707753954,0.1150131805509633,0.0779644707753954,1.0,0.18376447334635113,0.9947211470926899,1.0,0.125,0.1000000014901161
ReFAM_sta4_j3_k2_const1,NO,YES,0.07949082070209046,0.0009659529183217932,0.03905723740342149,0.03897267295278027,0.0010687019588238136,1.0,1.0,1.0,1.0,0.037487663329326446,1.0,0.9069734688683935,0.018204278005331254,1.0,0.6158000230789185
AM28,YES,NO,0.6775936320622254,1.0,0.3208241384323453,0.32083190956862245,1.0,0.013660254360241894,0.003118508594335763,0.013660254360241894,0.003118508594335763,0.7774430725681438,0.033422308211366096,0.6046958236296719,1.0,0.071794875,0.1002999991178512
ReFAM_sta3_j3_k6_const0,YES,NO,1.0,0.6205497399695966,1.0,1.0,0.7969798604571472,0.11675492847812063,0.0932304131848296,0.11675492847812063,0.0932304131848296,1.0,0.19720251637675187,1.0,0.918015733697419,0.125,0.1000000014901161
ReFAM_new_sta3_j4_k4,NO,NO,0.1792293032811285,0.046387890699606436,0.13702210857817865,0.1370508214737581,0.04131340092185976,0.009228192466759535,0.002024572302516405,0.009228192466759535,0.002024572302516405,0.1693568821891783,0.026471519081827034,0.5786992271796819,0.19764644691502503,0.059171625,0.2178999930620193
ReFAM_new2_sta3_j2_k6,NO,NO,0.7799099389639064,0.2445874576095988,0.40526044609056966,0.4052419168644546,0.2701374857717113,0.07091660388062883,0.1489228327155432,0.07091660388062883,0.1489228327155432,0.4626019899132742,0.22513853806512485,0.9620125650895078,0.3302776152395813,0.25,0.1319999992847442
ReFAM_sta3_j1_k2_const1,NO,YES,0.02399722889119712,6.691655880612807e-05,0.011717171221026449,0.011636390502488896,7.301072577966112e-05,1.0,1.0,1.0,1.0,0.010821756006594742,1.0,0.9547089145983089,0.004551069501332813,1.0,0.7035999894142151
ReFAM_new_sta3_j4_k3,NO,NO,0.04077654127996386,0.009068953276752207,0.05225015012302518,0.052271404955624726,0.00792754003226745,0.00431100679896001,0.0008516197456378633,0.00431100679896001,0.0008516197456378633,0.0703345530206615,0.01681640123489965,0.4557245721300152,0.07281711202132501,0.059171625,0.6861000061035156
ReFAM_sta4_j3_k7_const0,YES,NO,1.0,1.0,1.0,1.0,1.0,0.1638372296812637,0.13522492418828347,0.1638372296812637,0.13522492418828347,1.0,0.24745242232612577,1.0,1.0,0.125,0.1000000014901161
mul8_374,NO,NO,0.5781832335972806,0.2973212686359864,0.42686718819372543,0.4268523563690768,0.21257761976614994,0.03879093062459008,0.028593352449416423,0.03879093062459008,0.028593352449416423,0.4496659613608825,0.1004983190316667,0.9941773448949347,0.7372732592159158,0.1328125,0.1092000007629394
mul8_006,NO,NO,0.00028121752606871626,0.002696467700679576,0.000754514813475188,0.0007388184446024696,0.003462237121619878,0.0001273788681167983,0.00043195558232353475,0.0001273788681167983,0.00043195558232353475,0.03741894193331216,0.0117093029505025,0.00026375424947302616,0.6657564527664002,0.249512625,0.722599983215332
PPAM15,YES,NO,1.0,1.0,1.0,1.0,1.0,0.34993956279236155,0.2145344273866863,0.34993956279236155,0.2145344273866863,1.0,0.38945393907908016,0.9826790853165566,1.0,0.125,0.1000000014901161
ReFAM_sta2_j2_k6_const0,YES,NO,1.0,0.19125743863218161,0.7981879062081048,0.7981086247818179,0.24563434151134383,0.06578079632570687,0.04582592190032362,0.06578079632570687,0.04582592190032362,0.7111824851735326,0.13226802338426996,0.998404541379732,0.4512060334178532,0.125,0.1000000014901161
ReFAM_sta3_j2_k6_const1,NO,YES,0.04949428458809406,0.1448216840050958,0.2798133432297954,0.2798274858931854,0.06331374246802562,1.0,1.0,1.0,1.0,0.27486426814985915,1.0,1.0,0.28216630908263446,1.0,0.1000000014901161
mul8_441,NO,NO,0.791158640006655,0.3640906729725177,0.5126197389550768,0.5125552959429633,0.2743692959791866,0.04494486572821866,0.03382774103033698,0.04494486572821866,0.03382774103033698,0.527808069505299,0.11005863981894508,0.994892230930186,0.6833105779858267,0.12890625,0.1000000014901161
ReFAM_sta2_j6_k4_const1,NO,YES,0.02399722889119712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907587232135411,0.9362200117027502,1.0,0.1000000014901161
ETM6,NO,NO,1.0,0.7675327975369216,1.0,1.0,0.9852830152133812,0.059253758580005665,0.04070566792448855,0.059253758580005665,0.04070566792448855,1.0,0.12374524521834675,0.9486018326134065,0.9791300955724596,0.125,0.1000000014901161
mul8_221,NO,NO,0.60386776764489,0.43360728667638415,0.5065160926141996,0.5064600437749929,0.2810394382671319,0.043747865726411865,0.0310077383262248,0.043747865726411865,0.0310077383262248,0.5266018931801214,0.10557332067382048,1.0,0.693062869774397,0.375,0.1000000014901161
mul8_295,NO,NO,0.6707975388492445,0.10500908098301782,0.3324326027097042,0.33246830007111133,0.1196564332778862,0.02867108608101296,0.016823440789600755,0.02867108608101296,0.016823440789600755,0.3447952868824191,0.0768072648883634,0.9814356724261837,0.4577075612769001,0.125,0.1000000014901161
ReFAM_sta2_j5_k1_const1,NO,YES,0.04199515055959496,0.0067709643947534036,0.061071316667168155,0.061137226290854364,0.0034344882012535957,1.0,1.0,1.0,1.0,0.061385046094063034,1.0,0.7717235484783874,0.031207333723425008,1.0,0.5234000086784363
ReFAM_sta4_j2_k7_const1,NO,YES,0.7632243657504959,0.3401345352343715,0.5211368981659034,0.5210517080558917,0.21434839754948956,1.0,1.0,1.0,1.0,0.5098349616037796,1.0,1.0,0.41739808855080945,1.0,0.1000000014901161
mul8_099,NO,NO,0.8455286455650192,0.415508700639809,0.5506062314267942,0.5506044458399905,0.3081532778646679,0.053278695929477274,0.04351162329259021,0.053278695929477274,0.04351162329259021,0.5639219492695997,0.12547547816532606,1.0,0.7028151615629673,0.1875,0.1000000014901161
ReFAM_new1_sta1_j4_k4,NO,YES,1.0,0.3908100521652562,0.6151514891038885,0.6150663551315559,0.4217473029614516,1.0,1.0,1.0,1.0,0.6418257934435173,1.0,0.8413373582842817,0.32247578180872505,1.0,0.1000000014901161
mul8_382,NO,NO,0.707918252290315,0.14483097797159664,0.36803800407930665,0.36811629002318047,0.1495490199038359,0.03099823476377092,0.022389697683769885,0.03099823476377092,0.022389697683769885,0.38325127549831617,0.0880940864549184,0.9807523554323752,0.4791626032117548,0.875,0.1000000014901161
mul8_428,NO,NO,0.5514207020327281,0.09662774750326018,0.2876005184127624,0.2875850795615113,0.10114206801032306,0.026042203058176908,0.015250139156422355,0.026042203058176908,0.015250139156422355,0.3060452748774737,0.07281608474707846,0.9758418419537693,0.4375528249138548,0.208333375,0.100100003182888
ReFAM_new2_sta3_j2_k2,YES,NO,0.06599237945079207,0.0009219614768844313,0.031245789922737195,0.03121507928445434,0.0011840867570587002,0.005991323782628412,0.0057945261043401,0.005991323782628412,0.0057945261043401,0.03319051028454576,0.04316774451669921,0.747855316435342,0.018204278005331254,0.25,0.7020000219345093
mul8_125,NO,NO,0.02109131445515372,0.0005986839231868117,0.01160621458048445,0.011636390502488896,0.0007137002079236829,0.0014490475493570527,0.0003213328112406783,0.0014490475493570527,0.0003213328112406783,0.019351896564092332,0.010165678388658986,0.4425470432181196,0.023405500292568757,0.125,0.7006999850273132
mul8_271,NO,NO,0.9397586662403057,0.31733970388018207,0.5275176804607635,0.5275163694461633,0.28086411013358653,0.04395203327388986,0.03149763916959173,0.04395203327388986,0.03149763916959173,0.5395308723952152,0.10636304735971529,0.998404541379732,0.709966842207919,0.125,0.1000000014901161
mul8_112,NO,NO,0.8204052627178016,0.3233947171569158,0.5040425935086513,0.5040588838300349,0.2525363945243577,0.043877954783212006,0.0324651494373164,0.043877954783212006,0.0324651494373164,0.5139949168930391,0.10777604605196371,0.9957313564188568,0.6547038554060205,0.12890625,0.1000000014901161
